,District,Age,Sex,Urban,Educated,Income
5877,2,39,M,False,True,31418
5878,7,74,F,True,False,23100
5879,1,35,M,False,False,16349
5880,4,32,F,False,True,27708
5881,1,63,M,False,True,56086
5882,2,72,M,False,False,63864
5883,9,39,F,True,False,16433
5884,7,27,M,True,True,32318
5885,6,43,M,False,True,29946
5886,6,48,F,False,False,26355
5887,1,63,F,False,False,15135
5888,3,85,F,True,False,62550
5889,6,46,F,False,False,57432
5890,6,40,M,False,False,42749
5891,3,93,F,False,False,15515
5892,0,64,F,True,True,186563
5893,6,91,M,False,True,5540
5894,8,41,M,False,False,28610
5895,6,60,F,False,False,15325
5896,4,25,M,False,False,33913
5897,2,22,M,False,False,64996
5898,1,41,M,True,True,18202
5899,6,29,M,False,False,18216
5900,9,64,F,True,True,79562
5901,9,22,M,True,False,34365
5902,9,22,F,True,False,76560
5903,1,45,M,False,False,37984
5904,2,74,M,False,False,9112
5905,3,61,F,True,True,37174
5906,6,47,F,False,False,36185
5907,6,63,M,True,True,58705
5908,0,67,M,True,True,87914
5909,4,27,F,False,False,39812
5910,0,65,F,True,True,27594
5911,8,74,F,False,False,16056
5912,1,32,M,False,True,27720
5913,8,25,F,False,False,9111
5914,1,41,F,True,True,34395
5915,3,53,M,True,True,71764
5916,1,67,F,True,True,135238
5917,3,24,M,False,False,40595
5918,1,53,F,True,True,51887
5919,0,71,F,True,True,27284
5920,9,54,M,True,True,4180
5921,7,61,M,False,True,8672
5922,2,62,F,True,True,57025
5923,3,68,F,False,False,57802
5924,0,79,F,True,True,145899
5925,9,72,F,True,True,72995
5926,3,61,M,True,False,68250
5927,1,64,M,False,False,55373
5928,1,68,F,True,True,125230
5929,9,31,M,True,True,98525
5930,2,48,F,False,True,167556
5931,2,18,M,False,True,46165
5932,7,39,M,False,False,36268
5933,0,62,M,True,True,17187
5934,9,40,M,False,False,31118
5935,1,47,M,True,True,43137
5936,9,70,F,True,True,59371
5937,0,54,M,True,True,151229
5938,0,41,F,True,False,144275
5939,1,43,M,False,False,81667
5940,3,20,M,False,False,22708
5941,7,44,F,True,True,69645
5942,1,68,M,False,True,110479
5943,1,64,F,True,True,69431
5944,0,66,F,True,True,15677
5945,6,73,M,False,False,3798
5946,9,34,F,True,True,92979
5947,1,46,F,False,False,16297
5948,5,68,M,False,True,41526
5949,2,74,F,True,True,18960
5950,8,19,M,False,False,28339
5951,3,71,M,True,False,41325
5952,8,46,F,False,True,17687
5953,1,69,F,True,True,165922
5954,0,20,F,True,True,12930
5955,3,49,M,False,False,6290
5956,8,48,F,True,True,26375
5957,0,28,F,False,False,83949
5958,0,48,M,True,True,99324
5959,5,48,M,False,False,8107
5960,8,56,F,False,True,47993
5961,5,67,F,False,False,6329
5962,6,25,F,False,False,65333
5963,8,44,F,False,True,42080
5964,3,24,F,False,False,35453
5965,3,51,M,True,True,124814
5966,6,43,M,False,False,7264
5967,5,54,M,False,False,11185
5968,8,43,F,False,True,5909
5969,8,31,F,False,False,29449
5970,3,35,M,False,False,28993
5971,1,67,M,False,False,46077
5972,0,58,M,True,True,75134
5973,0,83,M,False,False,23686
5974,3,48,M,False,True,58539
5975,9,44,M,True,True,137849
5976,7,59,F,True,True,1943
5977,6,47,F,True,False,35900
5978,3,88,M,True,True,18548
5979,0,44,F,True,True,153604
5980,2,63,M,True,True,56250
5981,0,63,M,True,True,30390
5982,7,68,F,True,False,59925
5983,5,35,F,False,False,9254
5984,0,65,M,True,True,177458
5985,0,31,F,True,True,47353
5986,7,69,M,True,True,79845
5987,0,29,M,True,True,116701
5988,0,63,F,True,True,166597
5989,5,21,M,False,False,3381
5990,7,37,F,True,True,66660
5991,0,29,M,True,True,186218
5992,0,36,M,True,True,46983
5993,0,72,M,True,True,71322
5994,8,67,M,False,False,17239
5995,0,38,M,True,False,92800
5996,8,42,M,False,True,21120
5997,8,30,M,True,True,27947
5998,9,34,F,False,True,7792
5999,2,22,M,False,False,94591
6000,8,44,M,True,True,68699
6001,2,27,M,True,True,52148
6002,6,28,M,True,False,54367
6003,0,65,M,True,False,37120
6004,3,63,M,False,True,91729
6005,1,52,F,False,False,91023
6006,4,49,F,True,True,66312
6007,6,21,F,False,False,19023
6008,5,74,F,False,False,7402
6009,7,71,M,True,True,15192
6010,8,68,F,False,True,47693
6011,0,66,F,False,False,44154
6012,1,67,F,True,True,83526
6013,0,64,M,False,True,29774
6014,0,24,M,True,True,50053
6015,2,92,F,False,True,16705
6016,0,44,M,True,True,122283
6017,1,31,F,True,True,94913
6018,8,29,M,False,True,33604
6019,6,43,M,True,True,38718
6020,8,64,F,False,False,25444
6021,7,74,M,True,True,9012
6022,8,77,F,True,True,87146
6023,1,26,M,True,True,121390
6024,0,44,F,True,True,66233
6025,0,52,M,True,True,49163
6026,6,63,F,False,False,52262
6027,8,30,M,False,True,26626
6028,8,42,M,True,False,56888
6029,6,29,F,True,True,15826
6030,0,61,M,False,True,29849
6031,6,64,M,False,True,20486
6032,6,39,M,False,False,25010
6033,0,62,F,True,True,181853
6034,1,49,M,False,True,34989
6035,2,24,F,True,True,74953
6036,0,68,F,True,True,53035
6037,0,56,M,True,True,5400
6038,2,70,M,False,True,53400
6039,2,77,F,False,False,71511
6040,8,45,F,True,True,67701
6041,0,34,F,False,True,130247
6042,9,43,F,True,True,117189
6043,8,27,M,False,True,10480
6044,2,40,F,False,True,6062
6045,8,62,M,False,True,30579
6046,1,55,M,True,True,84338
6047,7,55,M,True,True,9545
6048,0,66,M,True,True,114285
6049,3,33,M,False,False,56184
6050,0,48,F,True,True,107305
6051,0,49,F,True,True,180218
6052,0,67,M,True,True,39556
6053,3,25,F,True,True,11524
6054,7,21,M,False,True,31869
6055,8,32,M,True,True,18946
6056,0,69,F,False,True,105693
6057,8,29,F,True,True,37359
6058,9,61,M,True,True,17167
6059,0,63,M,True,True,26099
6060,4,58,F,False,True,2085
6061,7,28,M,True,True,40512
6062,8,68,M,True,True,46556
6063,0,47,F,True,True,22724
6064,5,35,F,False,False,23549
6065,1,62,M,True,False,84188
6066,0,30,M,True,True,78557
6067,0,60,M,True,True,52726
6068,7,57,F,True,False,807
6069,1,23,M,False,False,45629
6070,9,90,M,False,False,27374
6071,9,38,F,False,True,9109
6072,6,79,F,True,False,49067
6073,6,35,M,False,False,15472
6074,5,36,F,False,True,39971
6075,1,58,M,False,False,23055
6076,5,20,M,False,False,35496
6077,1,48,F,True,True,134357
6078,0,18,F,False,False,24813
6079,0,48,M,True,True,82473
6080,9,43,M,False,False,31893
6081,9,40,M,True,False,77720
6082,1,22,M,False,False,13388
6083,0,19,F,True,True,24624
6084,1,20,M,True,True,97439
6085,0,96,F,False,True,64842
6086,8,69,F,False,False,30044
6087,2,68,M,False,False,4301
6088,0,67,M,True,False,140360
6089,0,44,F,True,True,56881
6090,1,29,M,False,True,12758
6091,5,48,F,False,False,13373
6092,8,30,M,True,True,47510
6093,1,32,F,True,True,33335
6094,2,63,M,False,False,24840
6095,6,18,F,True,False,14900
6096,6,40,M,True,True,57103
6097,8,41,M,False,True,2644
6098,0,50,F,True,True,94312
6099,9,39,M,True,True,81602
6100,2,60,F,False,False,34651
6101,2,30,F,True,True,32132
6102,7,27,F,False,True,6630
6103,2,26,F,False,True,14596
6104,0,87,F,True,True,163465
6105,9,47,F,True,False,30982
6106,0,45,M,True,True,45256
6107,8,25,M,False,True,37905
6108,6,84,F,False,False,26136
6109,4,30,F,True,False,30333
6110,5,76,F,False,False,26981
6111,6,57,F,False,False,7720
6112,0,39,F,True,True,158426
6113,1,66,M,False,False,44785
6114,3,59,M,False,True,1963
6115,0,25,M,False,True,31464
6116,3,33,F,True,False,54488
6117,8,65,M,True,False,55248
6118,0,49,F,True,True,101420
6119,9,28,F,True,True,16011
6120,9,29,F,True,False,93670
6121,8,68,F,False,False,10862
6122,8,29,M,False,False,16391
6123,1,26,F,True,True,184172
6124,1,36,F,False,False,47014
6125,9,72,M,True,False,33882
6126,3,49,F,False,True,48004
6127,0,31,F,False,True,35984
6128,4,26,M,False,False,16941
6129,1,35,M,True,True,99229
6130,5,18,M,True,False,17353
6131,0,33,M,True,True,215218
6132,9,52,M,True,False,130
6133,6,79,M,False,False,39649
6134,1,79,F,True,True,89911
6135,0,56,M,True,True,28769
6136,1,61,M,True,True,24092
6137,9,42,M,True,True,58007
6138,2,69,F,False,True,33652
6139,1,32,M,True,True,150687
6140,0,75,M,True,True,126512
6141,7,38,F,False,True,66869
6142,0,34,F,True,True,109464
6143,0,63,M,True,True,73546
6144,4,31,M,True,False,17250
6145,9,22,M,False,False,32740
6146,8,49,F,False,False,14424
6147,0,48,F,True,False,58870
6148,8,66,F,False,False,30254
6149,4,72,M,True,False,5750
6150,1,21,F,True,True,53884
6151,3,25,M,False,False,34779
6152,4,33,M,False,False,5294
6153,6,35,F,False,False,11082
6154,7,87,M,True,True,100863
6155,1,25,F,False,True,25561
6156,8,28,F,False,True,65085
6157,6,44,F,True,True,59517
6158,8,61,F,False,True,3802
6159,9,82,F,True,True,19135
6160,0,36,F,True,True,14017
6161,8,35,M,False,True,63606
6162,8,27,M,False,True,38571
6163,1,46,M,True,True,81117
6164,0,64,M,True,True,41562
6165,0,33,M,True,True,131801
6166,5,93,F,False,False,12673
6167,8,24,M,False,False,22961
6168,1,28,M,True,True,54930
6169,7,84,M,False,False,5376
6170,1,40,F,True,True,53903
6171,7,43,F,True,True,48978
6172,7,57,F,False,False,6189
6173,8,18,M,False,False,20482
6174,0,69,F,True,True,34719
6175,7,49,M,True,True,67156
6176,0,47,M,True,True,6977
6177,9,57,M,True,True,23361
6178,1,23,F,False,False,28762
6179,0,63,M,True,True,36902
6180,2,60,F,False,False,45560
6181,5,43,M,False,False,25068
6182,3,31,M,False,True,8710
6183,5,63,M,False,False,17122
6184,2,48,F,True,False,40590
6185,0,44,M,True,True,18614
6186,1,59,M,True,False,6360
6187,1,38,M,True,True,8363
6188,1,61,F,True,True,74421
6189,0,65,M,False,False,20588
6190,7,63,M,True,True,39513
6191,2,64,F,False,False,44377
6192,1,22,F,True,True,174054
6193,4,52,F,False,False,15819
6194,6,68,M,False,False,28389
6195,3,53,F,False,False,3650
6196,8,57,M,False,False,44068
6197,2,38,F,False,True,10605
6198,0,49,F,False,False,21242
6199,5,67,F,False,False,8017
6200,6,42,F,False,False,4628
6201,9,43,M,True,True,74271
6202,5,71,M,False,False,10161
6203,9,74,F,False,False,4285
6204,9,44,F,False,True,67544
6205,0,46,F,False,False,55117
6206,2,41,F,True,True,30332
6207,0,65,M,True,True,36051
6208,8,41,F,True,True,46795
6209,5,56,F,False,False,24371
6210,0,47,F,True,True,129590
6211,9,31,M,False,True,35693
6212,0,40,F,False,False,22862
6213,0,63,M,False,False,8272
6214,8,21,F,False,False,2388
6215,3,44,M,True,True,46788
6216,3,50,F,False,True,60613
6217,5,63,M,False,False,17243
6218,0,37,M,True,True,87417
6219,1,27,M,False,False,48024
6220,8,55,M,False,False,18874
6221,0,41,M,True,True,73205
6222,8,57,M,False,False,3881
6223,0,61,F,True,True,185125
6224,3,23,F,False,False,16569
6225,7,25,M,True,True,70019
6226,8,25,M,False,True,6747
6227,7,36,F,False,True,19558
6228,3,28,F,False,False,9668
6229,4,21,F,False,False,6828
6230,1,46,M,False,True,14923
6231,0,51,M,True,False,66786
6232,8,34,F,False,False,55648
6233,3,28,F,False,False,46719
6234,8,68,F,True,True,35625
6235,0,27,F,True,False,85188
6236,7,36,M,False,False,8144
6237,6,65,M,True,True,28822
6238,9,47,F,True,True,92898
6239,1,24,F,True,True,121082
6240,1,27,M,True,True,37204
6241,8,34,F,True,True,30219
6242,1,37,F,True,True,147984
6243,1,73,F,True,True,71224
6244,5,34,M,False,False,16980
6245,2,60,F,False,True,88437
6246,9,61,M,True,True,88501
6247,0,48,F,True,True,94919
6248,1,59,F,True,True,32202
6249,5,29,M,False,False,5823
6250,8,52,F,False,True,11572
6251,0,27,F,True,True,42480
6252,9,71,M,True,False,17110
6253,0,28,M,True,True,178218
6254,8,33,F,False,True,23302
6255,9,96,M,True,True,95161
6256,0,44,F,True,True,112257
6257,0,98,F,True,True,13580
6258,0,68,M,True,True,100043
6259,0,22,M,True,True,122536
6260,6,67,F,True,True,39463
6261,7,54,M,True,True,59502
6262,0,22,F,True,True,125439
6263,0,61,F,True,True,137975
6264,2,63,M,False,True,22556
6265,8,79,F,False,True,10391
6266,3,29,F,False,False,46894
6267,5,62,M,False,False,7601
6268,8,56,F,False,True,7814
6269,8,60,M,True,True,43228
6270,1,51,F,True,True,66905
6271,0,37,M,True,True,106219
6272,0,44,F,True,True,95132
6273,8,32,M,True,True,20653
6274,0,33,M,True,True,60547
6275,6,58,M,False,False,14381
6276,1,67,F,True,True,17300
6277,8,36,M,False,True,20104
6278,1,62,M,True,False,110250
6279,8,74,M,False,True,13176
6280,0,39,F,True,True,40741
6281,9,19,M,False,False,59019
6282,8,51,F,True,True,14070
6283,0,73,F,True,True,139546
6284,0,66,M,True,True,193864
6285,1,20,F,True,True,38932
6286,7,39,F,True,True,130241
6287,0,20,F,True,True,41716
6288,9,63,M,True,False,24215
6289,3,26,F,False,False,21338
6290,0,39,M,True,True,147349
6291,8,63,M,True,True,27332
6292,1,43,F,False,False,11374
6293,3,79,M,False,False,17655
6294,0,44,M,True,True,88913
6295,4,18,F,False,False,22375
6296,0,44,M,False,True,64195
6297,3,37,F,True,False,27638
6298,5,41,F,False,False,1864
6299,8,58,M,True,True,47757
6300,2,87,M,False,False,20663
6301,3,37,M,False,True,34162
6302,9,62,F,False,False,6916
6303,6,63,M,False,False,2802
6304,8,49,F,True,True,50054
6305,8,41,F,True,True,68431
6306,6,38,F,True,False,35400
6307,3,41,M,True,False,63225
6308,6,37,F,True,True,17787
6309,8,65,F,False,False,10360
6310,7,32,M,True,False,21825
6311,9,58,M,False,False,598
6312,5,31,M,False,True,6350
6313,2,29,M,True,True,46446
6314,4,84,F,False,False,35145
6315,0,44,M,True,True,181040
6316,6,63,F,True,False,9700
6317,3,41,F,False,False,5039
6318,9,32,M,True,False,7927
6319,9,62,F,True,True,48899
6320,0,68,F,False,True,132966
6321,2,66,F,True,False,92235
6322,7,20,M,False,True,94584
6323,1,31,F,False,False,7312
6324,6,65,M,False,False,11279
6325,5,20,M,False,True,2500
6326,9,26,M,False,True,3956
6327,0,54,M,False,True,22866
6328,1,31,M,True,True,92229
6329,1,65,M,True,True,56569
6330,5,72,F,False,False,8303
6331,9,32,F,True,True,122068
6332,0,41,M,True,True,36710
6333,1,61,F,True,True,115620
6334,0,19,M,True,True,75511
6335,2,73,M,False,False,17606
6336,4,40,M,True,True,16319
6337,0,33,F,True,True,47421
6338,2,51,M,False,False,14269
6339,1,34,F,True,True,87983
6340,1,55,F,True,True,37629
6341,1,61,M,True,True,143754
6342,3,66,M,False,True,21259
6343,1,49,M,False,True,43185
6344,6,53,F,True,False,38140
6345,2,41,F,False,False,18536
6346,6,43,M,False,False,5840
6347,7,27,F,False,False,13147
6348,2,37,M,True,True,37706
6349,2,47,M,False,True,37682
6350,1,41,M,True,True,44443
6351,0,60,F,True,True,122834
6352,5,76,M,False,False,6834
6353,0,86,F,True,True,80100
6354,0,64,M,True,True,7804
6355,1,42,F,True,True,30095
6356,1,77,M,True,True,160196
6357,3,30,F,False,False,6025
6358,3,30,M,False,False,29337
6359,9,48,M,True,False,18222
6360,0,20,F,True,True,93550
6361,2,26,M,True,True,73876
6362,1,33,M,False,False,47577
6363,0,27,M,True,True,11593
6364,3,50,F,False,False,3565
6365,3,58,M,False,False,23371
6366,4,35,F,True,True,49448
6367,3,32,F,False,False,25985
6368,8,37,M,True,True,82909
6369,2,18,F,True,True,29794
6370,0,64,M,False,True,7652
6371,5,65,F,False,False,29650
6372,9,52,M,False,False,46289
6373,7,33,F,True,True,84992
6374,1,66,F,True,True,128881
6375,6,27,F,False,False,38284
6376,8,36,M,False,False,26521
6377,0,58,M,False,True,21752
6378,0,26,F,True,True,18585
6379,2,18,M,True,True,12338
6380,6,41,F,True,False,41067
6381,6,64,M,True,True,3910
6382,3,63,F,False,True,13748
6383,2,34,M,False,True,118169
6384,0,73,M,False,True,44324
6385,8,26,F,True,True,27680
6386,0,28,M,True,True,23729
6387,0,66,F,True,True,121164
6388,1,41,M,True,True,111333
6389,2,47,M,False,False,47655
6390,0,60,M,True,True,172036
6391,0,30,F,True,True,121773
6392,3,52,M,False,False,2146
6393,2,87,M,True,True,45554
6394,0,65,F,True,True,122975
6395,3,28,F,True,True,28889
6396,1,43,F,True,True,64788
6397,1,66,M,False,True,102302
6398,1,55,M,False,True,12781
6399,9,27,F,True,True,21869
6400,8,42,F,False,True,27216
6401,0,60,M,True,True,100912
6402,0,42,M,True,True,60266
6403,0,63,F,True,True,128812
6404,1,71,F,True,True,83562
6405,1,31,F,True,True,12622
6406,8,67,M,False,True,4242
6407,1,60,M,False,True,46235
6408,4,19,M,True,False,75833
6409,7,24,F,True,True,48472
6410,3,59,F,False,True,22961
6411,4,30,M,False,False,7301
6412,1,87,M,False,True,52770
6413,8,63,M,True,True,43759
6414,7,22,F,True,True,83778
6415,5,47,F,False,False,10730
6416,0,65,M,False,True,46638
6417,7,40,M,True,False,44325
6418,2,62,M,False,False,66162
6419,5,25,M,False,False,8542
6420,8,25,F,False,True,59505
6421,0,53,M,True,True,108796
6422,3,31,F,False,False,2311
6423,9,30,M,False,False,45304
6424,8,75,F,False,False,28076
6425,6,47,M,True,False,51167
6426,0,46,M,True,True,27739
6427,6,40,M,False,False,2484
6428,8,25,M,False,False,8470
6429,2,50,F,False,False,21604
6430,5,67,F,True,False,33535
6431,2,83,M,True,True,17556
6432,0,66,F,True,True,115940
6433,2,48,M,True,True,69017
6434,7,42,M,True,False,56250
6435,7,31,F,True,True,65648
6436,8,27,F,False,True,26649
6437,2,34,F,False,True,18910
6438,0,65,F,True,True,54343
6439,7,45,F,True,False,17438
6440,0,36,M,True,True,38992
6441,8,22,F,False,False,46776
6442,3,46,M,True,True,75268
6443,3,51,M,False,True,7690
6444,1,69,M,True,True,38342
6445,8,24,F,False,False,9631
6446,1,23,M,False,True,65927
6447,6,31,M,False,False,21607
6448,6,44,F,True,True,31988
6449,6,60,F,False,False,9810
6450,5,52,M,False,False,2950
6451,0,66,F,True,True,169934
6452,0,51,F,True,True,63564
6453,9,41,M,True,True,167125
6454,1,42,F,True,True,46619
6455,2,26,F,False,True,68498
6456,0,86,F,True,True,244284
6457,0,19,F,False,False,69200
6458,1,20,M,True,False,56812
6459,7,61,F,False,True,33296
6460,9,22,F,True,False,41083
6461,2,57,M,True,False,668
6462,5,45,M,False,True,20182
6463,4,25,M,False,False,8781
6464,1,19,F,True,True,85264
6465,0,40,M,True,True,18080
6466,3,26,F,True,True,56013
6467,4,52,M,False,True,33684
6468,8,51,F,False,False,6934
6469,5,60,F,False,False,38670
6470,9,59,M,False,False,46968
6471,8,33,M,False,True,62152
6472,4,61,M,False,True,26507
6473,0,48,F,True,True,40380
6474,1,72,F,True,False,116125
6475,1,31,F,True,True,122515
6476,3,23,F,True,False,27712
6477,6,20,F,True,False,28700
6478,0,65,F,True,True,43375
6479,1,71,F,False,False,38010
6480,8,44,M,False,False,54894
6481,2,63,M,True,True,38907
6482,8,87,M,False,True,36169
6483,8,25,M,False,True,15367
6484,8,46,F,False,True,18607
6485,0,61,M,True,True,114296
6486,1,34,F,False,True,107369
6487,1,61,F,False,True,80807
6488,0,39,F,True,True,52781
6489,8,21,M,False,False,20948
6490,2,31,F,False,True,42995
6491,0,60,M,True,False,135720
6492,1,76,F,False,True,67181
6493,0,68,F,False,True,10230
6494,2,25,M,False,True,6555
6495,9,58,M,False,False,4738
6496,0,21,F,True,True,23144
6497,8,21,M,False,True,31195
6498,0,26,F,True,True,103510
6499,0,31,F,True,True,40474
6500,0,64,M,True,True,53708
6501,0,41,F,True,True,203203
6502,8,23,M,True,True,86623
6503,0,25,F,True,True,183128
6504,8,65,F,False,False,18646
6505,4,67,M,False,True,29176
6506,1,46,M,False,True,32303
6507,3,40,M,False,False,26457
6508,6,49,M,True,False,9633
6509,2,73,F,False,True,29576
6510,5,40,F,False,False,34818
